Codi,Nom del centre de estudi,Població,Universitat,Tipus de centre,Places orientatives,Preu orientatiu,Observacions,PAU / CFGS,Més grans de 25 anys,Titulats universitaris,Més grans de 45 anys,Branca,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
41019,ENGINYERIA EN INFORMÀTICA,BARCELONA,UPF,U. PÚBL.,55,NAN,21,10.232,5.000,5.000,5.000,EA,0,0,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41020,ENGINYERIA DE XARXES DE TELECOMUNICACIÓ,BARCELONA,UPF,U. PÚBL.,40,NAN,21,8.244,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0
41021,"INFERMERIA ""ESCOLA SUPERIOR D'INFERMERIA DEL MAR""",BARCELONA,UPF,U. PÚBL. CA,85,6.490 ,17,9.580,5.750,7.100,5.167,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41022,ESTUDIS INTERNACIONALS D'ECONOMIA I EMPRESA - INTERNATIONAL BUSINESS ECONOMICS (DOCÈNCIA EN ANGLÈS),BARCELONA,UPF,U. PÚBL.,90,NAN,21,12.544,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41023,LLENGÜES APLICADES,BARCELONA,UPF,U. PÚBL.,60,NAN,21,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,1,0,2,2
41024,"NEGOCIS I MÀRQUETING INTERNACIONALS - BACHELOR IN INTERNATIONAL BUSINESS AND MARKETING ""ESCI""",BARCELONA,UPF,U. PÚBL. CA,100,7.710 ,02-17,8.704,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41025,PERIODISME,BARCELONA,UPF,U. PÚBL.,80,NAN,21,10.866,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,2,2,0,0,2,0,2,2
41026,RELACIONS LABORALS,BARCELONA,UPF,U. PÚBL.,180,NAN,21,7.526,5.000,5.000,5.000,CSJ,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0
41029,"ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,70,5.990 ,17,7.480,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41031,"INFERMERIA ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,90,6.470 ,17,8.680,5.875,6.860,5.000,CS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41033,ENGINYERIA BIOMÈDICA,BARCELONA,UPF,U. PÚBL.,40,NAN,21,12.286,5.000,5.000,5.000,EA,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41034,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES - ECONOMIA / DRET (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES - ECONOMIA / DRET (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES - ECONOMIA / DRET (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,DRET / ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES - ECONOMIA (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,DRET / ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES - ECONOMIA (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,DRET / ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES - ECONOMIA (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,ECONOMIA - ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES / DRET (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,ECONOMIA - ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES / DRET (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41034,ECONOMIA - ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES / DRET (AGRUPACIÓ DE SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,90,NAN,12-21,12.406,5.000,6.950,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0
41035,"ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ / TURISME I GESTIÓ DEL LLEURE ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,6.210 ,04-17,5.000,5.000,5.000,5.000,CSJ,1,1,2,0,0,0,0,2,2,2,2,0,0,2,2,2,0,0,0,2,2,2,0,0,0,2,0
41035,"ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ / TURISME I GESTIÓ DEL LLEURE ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,6.210 ,04-17,5.000,5.000,5.000,5.000,CSJ,1,1,2,0,0,0,0,2,2,2,2,0,0,2,2,2,0,0,0,2,2,2,0,0,0,2,0
41035,"TURISME I GESTIÓ DEL LLEURE / ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,6.210 ,04-17,5.000,5.000,5.000,5.000,CSJ,1,1,2,0,0,0,0,2,2,2,2,0,0,2,2,2,0,0,0,2,2,2,0,0,0,2,0
41035,"TURISME I GESTIÓ DEL LLEURE / ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,6.210 ,04-17,5.000,5.000,5.000,5.000,CSJ,1,1,2,0,0,0,0,2,2,2,2,0,0,2,2,2,0,0,0,2,2,2,0,0,0,2,0
41036,"ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ ""TECNOCAMPUS"" (DOCÈNCIA EN ANGLÈS)",MATARÓ,UPF,U. PÚBL. CA,35,6.405 ,17,7.206,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41037,"CIÈNCIES DE L'ACTIVITAT FÍSICA I DE L'ESPORT / FISIOTERÀPIA ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,8.850 ,04-17,7.710,5.000,5.000,5.000,CS,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,2,0
41037,"CIÈNCIES DE L'ACTIVITAT FÍSICA I DE L'ESPORT / FISIOTERÀPIA ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,8.850 ,04-17,7.710,5.000,5.000,5.000,CS,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,2,0
41037,"FISIOTERÀPIA / CIÈNCIES DE L'ACTIVITAT FÍSICA I DE L'ESPORT ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,8.850 ,04-17,7.710,5.000,5.000,5.000,CS,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,2,0
41037,"FISIOTERÀPIA / CIÈNCIES DE L'ACTIVITAT FÍSICA I DE L'ESPORT ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,40,8.850 ,04-17,7.710,5.000,5.000,5.000,CS,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,2,0
41038,"CIÈNCIES DE L'ACTIVITAT FÍSICA I DE L'ESPORT ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,60,6.790 ,17,8.180,5.000,5.000,5.000,CS,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0
41039,"MÀRQUETING I COMUNITATS DIGITALS ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,70,5.990 ,17,6.204,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,2,0,1,2,1,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
41040,TRADUCCIÓ I INTERPRETACIÓ - ALEMANY / FRANCÈS / LLENGUA DE SIGNES CATALANA -,BARCELONA,UPF,U. PÚBL.,70,NAN,21,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41041,"ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ / MÀRQUETING I COMUNITATS DIGITALS ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,60,6.170 ,04-17,8.440,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,2,2,1,2,2,0,0,2,2,2,0,0,0,2,2,2,0,2,0,2,0
41041,"ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ / MÀRQUETING I COMUNITATS DIGITALS ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,60,6.170 ,04-17,8.440,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,2,2,1,2,2,0,0,2,2,2,0,0,0,2,2,2,0,2,0,2,0
41041,"MÀRQUETING I COMUNITATS DIGITALS / ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,60,6.170 ,04-17,8.440,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,2,2,1,2,2,0,0,2,2,2,0,0,0,2,2,2,0,2,0,2,0
41041,"MÀRQUETING I COMUNITATS DIGITALS / ADMINISTRACIÓ D'EMPRESES I GESTIÓ DE LA INNOVACIÓ ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,60,6.170 ,04-17,8.440,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,2,2,1,2,2,0,0,2,2,2,0,0,0,2,2,2,0,2,0,2,0
41042,FILOSOFIA POLÍTICA I ECONOMIA,BARCELONA CERDANYOLA DEL VALLÈS,UPF / UAB / UAM / UC3M,U. PÚBL.,30,NAN,10-21,12.260,5.000,9.700,5.000,CSJ,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
41043,CRIMINOLOGIA I POLÍTIQUES PÚBLIQUES DE PREVENCIÓ / DRET (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,20,NAN,04-21,11.362,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
41043,CRIMINOLOGIA I POLÍTIQUES PÚBLIQUES DE PREVENCIÓ / DRET (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,20,NAN,04-21,11.362,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
41043,DRET / CRIMINOLOGIA I POLÍTIQUES PÚBLIQUES DE PREVENCIÓ (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,20,NAN,04-21,11.362,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
41043,DRET / CRIMINOLOGIA I POLÍTIQUES PÚBLIQUES DE PREVENCIÓ (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,20,NAN,04-21,11.362,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
41045,"DISSENY I PRODUCCIÓ DE VIDEOJOCS ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,55,6.460 ,17,5.000,5.000,5.000,5.000,CSJ,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,1,1,0,1,2,0,0,0
41047,"ENG. INFORMÀTICA DE GESTIÓ I SISTEMES D'INFORMACIÓ ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,50,5.930 ,17,6.796,5.000,5.000,5.000,EA,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
41048,"LOGÍSTICA I NEGOCIS MARÍTIMS ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,45,5.990 ,17,6.240,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
41049,"MITJANS AUDIOVISUALS ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,85,6.460 ,17,5.000,5.000,5.000,5.000,CSJ,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,2,2,2,0,2,2,0,1,2,0,0,2
41052,"DISSENY I PRODUCCIÓ DE VIDEOJOCS / ENGINYERIA INFORMÀTICA DE GESTIÓ I SISTEMES D'INFORMACIÓ ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,7.480 ,04-17,5.000,5.000,5.000,5.000,CSJ,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,2,1,1,2,2,2,0,0
41052,"DISSENY I PRODUCCIÓ DE VIDEOJOCS / ENGINYERIA INFORMÀTICA DE GESTIÓ I SISTEMES D'INFORMACIÓ ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,7.480 ,04-17,5.000,5.000,5.000,5.000,CSJ,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,2,1,1,2,2,2,0,0
41052,"ENGINYERIA INFORMÀTICA DE GESTIÓ I SISTEMES D'INFORMACIÓ / DISSENY I PRODUCCIÓ DE VIDEOJOCS ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,7.480 ,04-17,5.000,5.000,5.000,5.000,CSJ,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,2,1,1,2,2,2,0,0
41052,"ENGINYERIA INFORMÀTICA DE GESTIÓ I SISTEMES D'INFORMACIÓ / DISSENY I PRODUCCIÓ DE VIDEOJOCS ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,7.480 ,04-17,5.000,5.000,5.000,5.000,CSJ,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,2,1,1,2,2,2,0,0
41054,LLENGÜES APLICADES / TRADUCCIÓ I INTERPRETACIÓ - ANGLÈS - (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,15,NAN,01-04-21,11.730,9.438,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41054,LLENGÜES APLICADES / TRADUCCIÓ I INTERPRETACIÓ - ANGLÈS - (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,15,NAN,01-04-21,11.730,9.438,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41054,TRADUCCIÓ I INTERPRETACIÓ - ANGLÈS - / LLENGÜES APLICADES (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,15,NAN,01-04-21,11.730,9.438,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41054,TRADUCCIÓ I INTERPRETACIÓ - ANGLÈS - / LLENGÜES APLICADES (SIMULTANEÏTAT),BARCELONA,UPF,U. PÚBL.,15,NAN,01-04-21,11.730,9.438,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41055,"FISIOTERÀPIA ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,40,6.640 ,17,8.240,5.000,7.473,5.000,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
41056,ENGINYERIA MATEMÀTICA EN CIÈNCIA DE DADES,BARCELONA,UPF,U. PÚBL.,40,NAN,21,11.526,5.000,5.000,5.000,EA,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
41057,"ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. MECÀNICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. MECÀNICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. MECÀNICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. MECÀNICA / ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. MECÀNICA / ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41057,"ENG. MECÀNICA / ENG. D'ORGANITZACIÓ INDUSTRIAL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA ""TECNOCAMPUS"" (AGRUPACIÓ)",MATARÓ,UPF,U. PÚBL. CA,80,5.930 ,08-17,5.732,5.000,5.000,7.833,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
41058,MEDICINA,BARCELONA,UPF,U. PÚBL.,64,NAN,16,12.840,6.313,9.690,5.000,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
41061,"NUTRICIÓ HUMANA I DIETÈTICA ""TECNOCAMPUS""",MATARÓ,UPF,U. PÚBL. CA,60,6.470 ,17,5.000,5.000,5.000,5.000,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
41062,"MÀRQUETING I COMUNITATS DIGITALS / TURISME I GESTIÓ DEL LLEURE ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,6.800 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
41062,"MÀRQUETING I COMUNITATS DIGITALS / TURISME I GESTIÓ DEL LLEURE ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,6.800 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
41062,"TURISME I GESTIÓ DEL LLEURE / MÀRQUETING I COMUNITATS DIGITALS ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,6.800 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
41062,"TURISME I GESTIÓ DEL LLEURE / MÀRQUETING I COMUNITATS DIGITALS ""TECNOCAMPUS"" (SIMULTANEÏTAT)",MATARÓ,UPF,U. PÚBL. CA,30,6.800 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0
41063,"NEGOCIS I MÀRQUETING INTERNACIONALS - BACHELOR IN INTERNATIONAL BUSINESS AND MARKETING ""ESCI"" (DOCÈNCIA EN ANGLÈS)",BARCELONA,UPF,U. PÚBL. CA,50,7.710 ,02-17,9.466,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41064,GRAU OBERT PROGRAMA DE (AGRUPACIÓ),BARCELONA,UPF,U. PÚBL.,30,NAN,07-21,10.686,5.000,7.440,5.000,AH- CSJ- CS- EA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
41065,ESTUDIS GLOBALS,BARCELONA,UPF,U. PÚBL.,40,NAN,21,11.358,5.000,5.000,5.000,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,1,2,0,0,0,2,2,1,0,2,0,2,0
41066,,BARCELONA,UPF,U. PÚBL.,30,NAN,21-24,5.000,NAN,NAN,NAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61003,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES,LLEIDA,UDL,U. PÚBL.,120,NAN,16,7.634,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
61004,CIÈNCIES BIOMÈDIQUES,LLEIDA,UDL,U. PÚBL.,45,NAN,16,11.767,5.000,5.000,5.000,C,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
61005,BIOTECNOLOGIA,LLEIDA,UDL,U. PÚBL.,50,NAN,16,10.128,5.000,5.000,5.000,C,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
61006,ENGINYERIA AGRÀRIA I ALIMENTÀRIA,LLEIDA,UDL,U. PÚBL.,60,NAN,16,6.210,5.000,5.950,5.000,EA,0,0,2,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
61007,CIÈNCIES DE L'ACTIVITAT FÍSICA I DE L'ESPORT,LLEIDA,UDL,U. PÚBL. CA,95,NAN,16,9.498,5.000,5.000,5.000,CS,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0
61008,CIÈNCIA I TECNOLOGIA DELS ALIMENTS,LLEIDA,UDL,U. PÚBL.,40,NAN,16,5.000,5.000,5.000,5.000,C,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
61009,COMUNICACIÓ I PERIODISME AUDIOVISUALS,LLEIDA,UDL,U. PÚBL.,90,NAN,16,6.953,5.000,5.000,5.000,AH,1,1,0,1,2,0,2,0,2,0,2,0,0,2,2,2,2,2,0,0,0,0,0,2,0,0,2
